Date,Open,High,Low,Close,Volume
2021-04-06,215.62533296963977,215.9831007226834,214.48536030389926,214.8896760082032,14412513
2021-04-07,217.21553357180065,218.10884611635777,217.7926746607253,217.81316984511267,31613058
2021-04-08,217.56161843327072,218.86783215852998,216.98732810595715,218.26598958379427,19427591
2021-04-09,215.8727993922787,215.60603273463906,213.41455883631568,215.23949148592092,33756550
2021-04-12,215.9270046018893,216.43942539427863,213.9682025001342,216.0174397315164,34391685
2021-04-13,213.5725911948683,215.27715379254192,213.69121369819356,213.85876533448584,43471208
2021-04-14,218.52000893006942,219.20839662475376,216.95048365276477,218.06647223678348,18750431
2021-04-15,217.6683988145495,219.20682283580732,217.74136195691912,217.93236526858604,45280248
2021-04-16,215.8989923933664,215.36011920674537,213.67565636841246,215.11339409908842,26103073
2021-04-19,214.54658437635968,214.30266089553217,213.8149065767793,214.2560848902817,35822065
2021-04-20,215.99336226505687,217.85949982306138,216.06172239790064,216.2043393924172,38239247
2021-04-21,215.26123605570555,214.88757417047185,213.84932572322248,214.3364564598594,47645144
2021-04-22,211.19595063896497,212.0569238016252,211.22093655166404,211.45211003606374,31513547
2021-04-23,212.94212243308868,212.6926613895142,212.52937422420587,212.62654408442592,36580614
2021-04-26,213.9012938320604,214.97511610961675,213.68688395757994,213.7733322875755,5638246
2021-04-27,212.5442060439397,212.3463967982849,211.93689583098012,211.99228781577193,26214608
2021-04-28,210.97849959413574,210.91540461792454,209.20631924642564,210.32166033906844,9377900
2021-04-29,211.29774042507515,212.36141138633184,210.52674550558905,211.28421648195607,36764618
2021-04-30,205.50916998402263,205.84354330695584,204.49734466074145,205.8193058702324,32369541
2021-05-03,200.7899479964928,200.78028423318185,199.624626794894,200.60540220301982,20308412
2021-05-04,197.70401602033522,198.195377532614,195.88805442719365,197.9723538342942,32133590
2021-05-05,197.92952607312898,197.499939802235,195.99863581568485,197.13570504399348,45033093
2021-05-06,198.18111815583882,198.2572568455182,196.75364913806408,198.12701548052868,22152933
2021-05-07,203.09287850746017,204.08081023298988,202.93429742596348,203.24137541657615,48598209
2021-05-10,206.27068647416942,206.64481831287904,203.5107632437016,206.19452633778596,40161855
2021-05-11,204.82892508597885,207.0320891291233,205.01124288571,205.3822768149807,10189589
2021-05-12,204.66711805377423,206.85950472869675,204.99979747944158,205.06560729951008,15632787
2021-05-13,201.5763997164197,202.48261651623355,200.0774843729386,201.09360858732578,20717720
2021-05-14,200.4748925000524,202.03565575729843,200.22149945452614,200.73862060293777,5934990
2021-05-17,198.97239754838364,200.07748826617757,197.86435724857898,199.38988446815443,15100219
2021-05-18,200.4448377677484,200.73348289692854,199.564238286309,200.22992988172967,33242032
2021-05-19,197.38509755304688,197.17755131794942,196.00780712099453,196.91812427687978,27627932
2021-05-20,198.71257716029567,198.71916772792954,196.842221185798,198.4272572931814,25835123
2021-05-21,203.97004346620528,203.8031090819797,203.23167789886276,203.56452352107462,23499093
2021-05-24,202.51409950033528,203.615908529322,202.60461982548412,202.82108750610115,43514033
2021-05-25,203.36906145294049,204.65319106153,203.4430185454858,203.94901522357324,8760004
2021-05-26,206.7701260042445,207.095492728482,205.59934206158164,206.15112276824377,14429734
2021-05-27,204.20847683225355,205.19022405980667,203.81774984367405,204.3403498545736,49302865
2021-05-28,204.7594465597589,204.93103044427875,202.88001922290613,204.862218976446,31680437
2021-05-31,205.16949915345677,205.35824850057872,203.79156993309994,204.6259332219053,15268788
2021-06-01,204.95487287731387,205.4252949219819,204.6778970306008,204.7271221391698,30243172
2021-06-02,201.83067295991208,203.14630858579895,201.46215777724836,201.64681632422926,49984542
2021-06-03,202.4096977283228,202.1215524645016,201.17762715288174,201.53704139391826,37147881
2021-06-04,202.9155184050611,203.42022208941938,201.97761915116396,203.17701463087948,44531898
2021-06-07,208.73736210822628,208.8712785595708,207.69722370132948,208.35072977263016,18795759
2021-06-08,211.87309596508442,212.34890552795028,211.80103771023306,211.84893962497614,7774870
2021-06-09,220.11647642027123,220.08184688038742,219.9419794764898,219.99829673254038,31513376
2021-06-10,217.6016068818026,217.74402159589346,216.3941583710238,216.93843977047388,41658959
2021-06-11,220.5904590356693,220.89799682231754,218.85441081910605,220.36663891819725,46368117
2021-06-14,221.39809233264427,222.52860028290218,220.8028480231114,221.15999321826018,30678949
2021-06-15,230.48105154228801,230.98720062567065,229.917573674895,229.98772449825688,22004450
2021-06-16,226.6361430868465,227.8078821694369,226.23440996466746,226.8016868762273,18899105
2021-06-17,223.2000702326777,224.4285830660516,222.97882407285834,223.57532337819254,10137819
2021-06-18,220.94126587079413,221.44591349052166,220.05244248513574,221.40391556394107,37813313
2021-06-21,212.37928791178143,213.94630197762757,212.28309347454757,213.21781241260115,46893516
2021-06-22,212.37398430965408,211.7255452075373,209.6936729766207,211.50419145668306,7524367
2021-06-23,208.48844233429918,210.07046292767302,207.12363331582134,208.94947194522538,19962244
2021-06-24,209.78408935145944,212.3575733097742,209.42072032756053,209.87696142790563,39358390
2021-06-25,211.44205726092807,212.39059486238003,211.05627341995137,211.55918205153904,38042356
2021-06-28,219.25738077437043,220.63575207054552,218.25103831753893,219.12266122696457,18550054
2021-06-29,223.69140176554947,223.66630394857205,222.85315616641128,223.3270493960316,1261420
2021-06-30,221.87191246149416,222.2898357056453,220.07373096807993,221.49073864445265,35032275
2021-07-01,218.14709074989727,218.65388918821031,215.9809951381234,218.40178105204672,5529943
2021-07-02,220.7575061218084,222.43594487333667,220.27620854717915,220.83131753829784,11648764
2021-07-05,216.21224096445133,217.53641290550573,213.39625959853362,216.09011549617549,14930333
2021-07-06,223.5994011673779,224.48573733487575,222.6305232795113,223.7106708847411,13979513
2021-07-07,229.70716456276105,229.6647162876563,227.10593319732374,228.97109321532878,11453914
2021-07-08,227.7759924492665,229.50879135869926,226.8906173293005,227.55254724750648,5775833
2021-07-09,221.3601811938002,223.2373945872482,219.7379686818215,221.03531331043138,33123007
2021-07-12,227.19194251883638,227.7608766781827,226.66658716338065,226.89113874703233,32522310
2021-07-13,227.41689354438958,227.5078374285661,224.53852917858148,226.8844077021705,46790633
2021-07-14,232.46017729418733,233.37478532242122,230.24785174450477,232.3760471456679,38742126
2021-07-15,225.53860749373126,226.56279978605136,224.93646220705432,226.12510000156473,44156020
2021-07-16,224.24004743736066,224.1118129227359,222.38335878065882,224.06093852218925,37654266
2021-07-19,224.12752824256555,224.4483714503654,222.33535640448332,224.41988311851193,44199013
2021-07-20,224.6732473212018,227.06980910822585,224.7947166504045,224.91103076674747,24548374
2021-07-21,223.61356086902134,223.36708356585942,221.9679079453645,223.35163015012068,38118939
2021-07-22,226.63536988844646,226.85513169593943,223.70638489337225,226.07547901139435,5299489
2021-07-23,221.91978361508515,222.45748812224008,220.1412265602796,221.9103428493123,4182132
2021-07-26,221.61114252546912,223.07298261134576,220.72249864869593,221.47434534689538,30415310
2021-07-27,222.79835783857544,223.4374191736506,221.1404909950666,222.04242995335602,4440863
2021-07-28,224.25092363572108,225.0543685972939,224.088049440104,224.1429973571734,32037593
2021-07-29,228.1957290753899,227.33113268329103,226.83246923742112,227.01448954713177,31063151
2021-07-30,222.626488367393,222.68603628394746,222.00711271951792,222.37497797740636,14435230
2021-08-02,215.38772826370572,217.00309222640382,214.58074029907473,216.14890213834093,42540754
2021-08-03,221.33018457895693,221.37296372320327,220.02546821295715,220.99721178338797,7637448
2021-08-04,222.3243204138504,222.7887905168543,220.95824571699347,222.1549679562906,45981823
2021-08-05,219.5251073970459,220.0202681114626,217.45330773685893,218.9602981020222,41690012
2021-08-06,225.14437554304774,225.21411675138816,224.48963137562808,224.84165712192154,47709629
2021-08-09,224.97778180261844,225.728987173022,224.2670113285517,225.04009809905466,34698807
2021-08-10,228.95717783452028,230.7644919659762,227.83618142308146,229.519177683385,40268380
2021-08-11,229.37350781538228,230.41646916045994,228.194068245012,229.4694367136012,38783923
2021-08-12,237.22754669659636,241.13576066743732,237.58920157715002,237.6317680551981,39738016
2021-08-13,244.4766089920683,246.28403151918798,244.11039157261766,244.76078774582658,40466425
2021-08-16,243.5464631270057,244.90342031483118,241.35311957032792,243.26010783474857,29245402
2021-08-17,247.929823585843,248.73846844768607,246.67617356123563,247.10454161167692,19295776
2021-08-18,249.7521580515533,250.15643425038192,246.42131375365938,249.5551734074254,36448852
2021-08-19,254.6696382129889,255.9787381270983,252.9315316146287,255.2802087684669,8069222
2021-08-20,250.6427983593243,251.1073812381985,250.37970487618114,250.42012344920127,25435422
2021-08-23,253.71129630097488,253.42820179364415,252.29492331069477,253.10554816421887,18319013
2021-08-24,257.2182595535929,257.69387983058743,257.37385410199835,257.53233718664455,30428781
2021-08-25,248.93173398640678,249.40668163248824,248.85763056413683,248.9984741264234,26858113
2021-08-26,243.35865995653046,243.45602213216426,241.770679840871,243.35151116776314,12926106
2021-08-27,233.74398526681796,236.70931131324994,233.83900243885157,234.11149269820194,41112074
2021-08-30,233.01298289326397,232.97864338818036,231.83072109421212,232.71125858191627,39990958
2021-08-31,235.4305834722957,236.49002510164607,232.90905058541156,235.48754703796456,25416593
2021-09-01,241.8638076623028,241.87274723739242,240.21760638806177,241.66103837025364,19573434
2021-09-02,241.39545572103629,245.43423743971533,240.66588399136185,241.8246907639411,29849856
2021-09-03,248.58080411230068,249.25562643717586,248.73421617134355,248.79848203444837,15387810
2021-09-06,242.89626482942012,242.92607024888588,242.26803807016069,242.54584363769516,35106658
2021-09-07,234.91052281625167,236.16933069204174,233.82303374346648,235.0858183896162,42069214
2021-09-08,235.68571704987642,235.44133291186736,234.61101928670575,234.87447758514267,22876123
2021-09-09,236.37958621757937,237.0655749909657,235.49935787012765,236.56866901862443,10669504
2021-09-10,236.65382416292445,237.26527196570046,236.1956835358804,236.54752693049312,24916824
2021-09-13,228.3344558295348,230.25289113778547,226.41429657013975,227.90936346380602,8707690
2021-09-14,227.10043232598903,229.03426730168016,227.38119884227467,227.74648795461036,8003621
2021-09-15,221.8600834034629,223.17140802745644,222.4281283182482,222.64415096938865,44983443
2021-09-16,224.9192817186886,226.6526747794375,224.1750035992487,225.60768128582708,38357506
2021-09-17,227.9925444971706,228.0499437383672,227.09198007215775,227.41827509923237,41970942
2021-09-20,223.68428198692587,224.96005272558403,222.9999344558255,223.93143876413265,13534834
2021-09-21,223.38506023609034,222.7117457323938,221.5386659953299,222.24795113641352,15036865
2021-09-22,218.17831044119063,218.7470765610998,217.53431048101496,218.4248017809749,8467133
2021-09-23,218.69155200287145,219.67748283551,217.44540947520213,218.6108621638607,27708927
2021-09-24,223.51123566862947,223.84726591374266,220.45674717177238,222.82399746032044,36332676
2021-09-27,220.23218655065745,220.71835879910603,217.8919450247448,219.3521051543517,22559553
2021-09-28,222.74497223072552,221.8912943221323,219.7003849423419,221.83036405292222,46084577
2021-09-29,220.7487478262488,220.99784947167132,218.87003478694896,220.21654335742667,2180859
2021-09-30,218.02457189081744,218.94806384810823,217.50142642898487,217.5789430069393,13976357
2021-10-01,217.91800228098592,217.89624309910104,216.25233861597192,217.66006337435763,29692668
2021-10-04,214.43464302873363,214.43157962169184,213.35660066888246,214.10134671945104,41287646
2021-10-05,212.21517864360553,215.02714879301664,211.47409924033863,212.44937676743973,2980425
2021-10-06,207.99417423580633,208.7860969453618,207.04384906898312,208.3350933172661,41995953
2021-10-07,216.1437139038635,217.63399951194845,215.71695698831263,216.14517264922287,32505059
2021-10-08,216.64782209627205,217.33358105308022,215.56388313334682,216.72158745938162,42632245
2021-10-11,214.21455944522438,215.50388011491384,213.76126719845823,214.40891171085056,42248852
2021-10-12,215.92089045404387,217.8721357290013,213.13701991034154,215.6205795240561,16269936
2021-10-13,215.95443784748846,217.25185486359211,213.94820345356723,215.542619872622,44404782
2021-10-14,215.04828000823383,217.0312784169767,213.65652288065942,215.01026323244747,17399173
2021-10-15,218.31917821839477,219.71225318967845,216.4281698123146,217.67593274130073,33754671
2021-10-18,220.393775098386,221.32849446084612,219.82308115239164,220.89816916852945,3941616
2021-10-19,218.92135544869632,219.95698806038462,217.9033385584459,219.00618068575736,40158729
2021-10-20,216.5990538685999,217.48985780888796,216.54545970170778,216.91002576466119,24883140
2021-10-21,215.15963348963498,218.81200732497965,215.72021430412212,215.9658498230992,19856153
2021-10-22,207.06946815152668,207.10721050572093,206.25051460414014,207.10371510593774,46684412
2021-10-25,201.44770565970896,201.82704365476718,200.77227796333466,201.49676911888398,26693164
2021-10-26,207.07964626754645,207.40882825955106,204.33876155657063,206.45472855569898,44190526
2021-10-27,212.7959110562219,213.60518632581181,212.52705545108606,212.52778104107549,11815723
2021-10-28,211.06025676729212,211.58408580456694,210.66639746978385,211.49347442717195,44891737
2021-10-29,214.36023066683293,214.556486674364,212.72372484355967,213.5682799463264,14608519
2021-11-01,215.13022593824013,214.88017788813218,213.7693371082851,214.60614327383192,2079037
2021-11-02,226.56826910729333,227.31791197080918,225.08051427921765,226.3048060914738,46895950
2021-11-03,230.52095213252264,231.09601024582577,229.06918522218996,230.6254181125088,38706383
2021-11-04,229.3767573340908,230.96202993231327,229.34063219788914,229.81774966674234,37709632
2021-11-05,225.39278625357,226.29505041475795,225.5223204602783,225.56069669301888,17889252
2021-11-08,219.19161368969995,219.65414382556366,218.5935670991983,218.71536159361364,45327859
2021-11-09,220.00940631234332,219.44039126118875,218.98699549003211,219.18326674634298,1889694
2021-11-10,216.51566895382493,215.8907206641581,215.42226499777215,215.84945241279067,18367564
2021-11-11,209.7621786708184,211.488248942926,209.24007778867662,209.9674636171848,27537270
2021-11-12,206.70620858724197,207.48053134572555,206.4091364137412,207.1701111233823,42249514
2021-11-15,202.8420303616691,202.83579484619017,201.78536056696302,202.7848911571782,43852161
2021-11-16,207.86178249239984,211.33305549880367,208.30320072687724,208.59957388860835,11528922
2021-11-17,211.69840680337506,212.73791499083038,210.2978368890482,211.56166700270626,38621413
2021-11-18,211.12512239451183,212.7335454312024,210.2427746642117,211.18746602687068,5467801
2021-11-19,216.28168788163617,217.56248348964672,214.99745941247355,216.4834662763076,45152505
2021-11-22,215.77421397118684,216.76834676408168,216.08419272491358,216.46460751831515,45068669
2021-11-23,213.0285977748474,214.681259418247,210.7050687285543,212.80999929821007,47017709
2021-11-24,218.142870138163,218.78182143707048,218.32428062214947,218.37552779219604,1693464
2021-11-25,219.73136995292631,220.67526578623207,218.15682590762987,220.24671062246037,10107338
2021-11-26,214.67719637518104,215.97488836119328,214.8942066393087,215.91753995759086,36131847
2021-11-29,214.98746822230726,216.3146318565543,214.1024052408611,214.99929959293576,38817095
2021-11-30,212.21907362680028,212.62886834923845,210.66167418758474,211.46951924055816,38148256
2021-12-01,206.78990400555344,206.74989240891028,204.51521953347378,206.10511595944726,16872628
2021-12-02,209.28995876333778,210.86325432652743,208.8187128967186,209.48146515042671,22445439
2021-12-03,216.40011500400004,216.88095682610705,216.01493895308272,216.6610668188984,25814053
2021-12-06,211.42668472540058,212.0736029411121,210.55875091203674,211.22864762109992,35912788
2021-12-07,213.0063145834584,213.5002814055156,213.18067205460918,213.43249036471803,19292935
2021-12-08,211.16677334811172,212.34513435567828,210.2541308848075,211.03939338917638,21918642
2021-12-09,209.65662706713474,209.8145391188487,208.89466724732077,209.33589087202446,26981941
2021-12-10,207.79859153907438,207.3343140140516,207.0133859024349,207.28992973553602,35391998
2021-12-13,204.24849457533628,204.3486825636792,203.94301994988217,204.28941541080647,41196948
2021-12-14,204.64113685107404,205.59300394869308,204.34572793589166,204.72453087698793,44099583
2021-12-15,201.59988830357594,204.22336060622726,201.82957152972918,201.95451339573265,9483063
2021-12-16,202.921747140016,203.87447014714664,202.79262404246262,203.25788704722203,9123155
2021-12-17,203.33392890125802,203.6409753824785,202.92062767373656,203.42607232414574,3336798
2021-12-20,203.07934037513255,204.1479027939281,202.7449974032318,202.93024123329457,30550065
2021-12-21,200.38242043165585,200.50889975042375,199.02691388121502,200.01695560041082,19935560
2021-12-22,198.03775541694827,200.21751783784856,198.32166685096462,198.35638676611538,29546713
2021-12-23,202.083743806386,202.1065475852039,200.66523195676538,201.48224332347144,14395337
2021-12-24,203.6367765377091,204.39452464078585,202.61233837117746,203.74725791824778,19511644
2021-12-27,200.61597663584834,201.81793193558386,200.36508136121572,200.6245502434855,38376501
2021-12-28,201.14253573108272,202.07242956418565,201.22930241114514,201.44357771900465,44986723
2021-12-29,203.63913988318885,204.82008902062017,203.83028839586314,204.6312907100909,4144787
2021-12-30,199.3015016475817,199.55130941351118,198.5208788424623,198.94974044328947,9346988
2021-12-31,201.63989029889007,203.56355166646037,200.93238004659733,201.34317332192313,46195812
2022-01-03,199.2716434772157,200.27813026828866,198.83472716609236,199.3838278076277,44496789
2022-01-04,201.88199346369524,203.14164782807507,201.40604967742522,201.8549486481246,45221254
2022-01-05,199.69776207892025,200.14177751275906,198.66835452454933,199.491910678253,42547158
2022-01-06,192.79026357551126,194.4947511119199,193.25020907700463,193.39463956109176,26621928
2022-01-07,187.8780162837128,188.26650122524862,187.73458947573954,188.07702158734904,9045391
2022-01-10,188.85160105880686,188.5582285808896,188.54531296876462,188.55208054311763,43177125
2022-01-11,189.24190312484802,190.28583509483067,187.73861522916468,189.7178252480386,10146779
2022-01-12,186.99414480804313,187.50893412875405,186.73445694602503,186.8844219990907,1498095
2022-01-13,188.73736476146516,189.94554825101005,187.15721652139501,189.25083323521858,45110501
2022-01-14,183.94850893910476,183.85241518324574,183.4462358567316,183.77707066741857,31046221
2022-01-17,183.69121437140234,184.12433126374899,183.03555485707358,183.70430935918233,44433464
2022-01-18,179.2289070986882,181.11859512821678,179.47408142514882,179.80973996233394,26187400
2022-01-19,178.18600761398295,178.39809907881465,177.49423144992207,177.7718917770449,13061944
2022-01-20,177.6977170591585,178.66127104866774,176.89788086588013,177.95917167621312,12151870
2022-01-21,174.9194625231439,175.27681399804462,174.1014666897073,175.20338045511772,45667482
2022-01-24,174.02649896366881,175.18351246559743,173.32057570237038,173.95671824500613,37884695
2022-01-25,177.4475483968032,177.4035607031488,176.51819288196515,177.04083696138727,48173209
2022-01-26,174.74617268589844,175.85580810287306,174.9774667265046,175.10191738234232,14911580
2022-01-27,177.62771198917437,178.8520358400814,177.30503842606865,177.60580259070252,4665842
2022-01-28,173.982126083305,174.43963437202848,172.93827250692152,173.8330411306261,45681008
2022-01-31,175.54948433628795,175.69481496069224,174.54185987700913,175.30647253807663,3791338
2022-02-01,179.70846877355007,180.0757678112644,178.61838611010052,179.6450750606669,45129243
2022-02-02,171.2890814560735,171.66909689496245,170.7119728367752,171.4149095437465,12300059
2022-02-03,168.43139302685557,169.10136059298478,168.65607129808126,168.7106395777234,32392470
2022-02-04,170.23546347228591,170.37404081079055,170.14412094252094,170.20613903681598,15413188
2022-02-07,168.9493895398179,169.57598464877668,169.250476682786,169.31244248943287,11689065
2022-02-08,169.1699958079946,171.61057398421204,170.0363845273701,170.1642144281811,12841158
2022-02-09,168.17430470470578,168.9278406176131,167.02639778300832,168.02759651545003,9234025
2022-02-10,168.30767382096695,168.1640822396221,167.9336198456343,168.00394458306985,38499555
2022-02-11,166.45810460680946,168.0356623160426,166.31228636582256,167.24849841018766,11943336
2022-02-14,170.14054651370648,171.36498238873966,170.14937969601857,170.4848340569759,5768026
2022-02-15,171.2002384708398,171.32870670248948,170.83572824203665,170.98850195170718,28329593
2022-02-16,172.46732524248497,173.31436931648932,170.70487928094735,171.76053220869565,21860717
2022-02-17,170.24005448253268,170.41856794032074,169.71964192117184,170.23297493309775,39390593
2022-02-18,168.2585820499229,169.21807297422592,167.78733209252454,168.50392475558434,19557464
2022-02-21,166.91793330998442,167.52343883960705,164.90414024685936,166.97901304443448,40681096
2022-02-22,168.43750281232974,168.89077027635912,167.75323242439993,167.9756113981232,45551066
2022-02-23,166.3220324240903,167.1906467394911,165.47518661186646,166.53718653808187,42264256
2022-02-24,167.0008106600608,167.5780404850556,167.14128445010724,167.26816942800858,15375753
2022-02-25,173.23960716703056,174.62570541446837,172.94458819616844,173.40702940732498,2913980
2022-02-28,175.70774709312508,176.05714903821644,175.30448706004316,176.043401515044,2507394
2022-03-01,175.00226251460958,175.74864696463172,173.8936651791939,174.95933788008162,37534277
2022-03-02,179.30617803940217,179.5366309022051,177.78054225663652,178.72543530994483,3712188
2022-03-03,177.54530858828525,178.7784979992015,176.65688780284202,177.4306602508006,43197305
2022-03-04,170.88833328280091,171.41128780367598,170.7052661946457,170.97462537377652,39268229
2022-03-07,167.8595118803435,168.8230045609907,167.4773904023481,167.957535683567,49398900
2022-03-08,161.91085575969404,162.95286136778842,162.148530110375,162.41863840512588,1910913
2022-03-09,161.82075638786438,162.22562990110748,160.7817830063793,161.5354493185662,36611449
2022-03-10,161.73777356276452,162.6461281898493,161.58281611839897,161.76295591290204,1653817
2022-03-11,166.78732528183735,167.59022861931385,165.9589438779052,166.84755054484762,18773649
2022-03-15,167.77127059582318,168.13490731138674,166.90288352775374,167.67108614655297,41110283
2022-03-16,170.20835222920405,171.46664651324576,169.75133282502486,170.4646598404552,5108949
2022-03-17,163.85793740501435,164.73172814321856,163.88267481352412,163.9977808042278,31506086
2022-03-18,165.3970581729327,165.51079679590552,164.76422149464724,165.0180296766881,21981103
2022-03-21,167.6889244513084,168.44590186256312,167.21122389164879,167.65094466864906,14157587
2022-03-22,163.08094404361597,163.93019903112358,162.44563555716744,163.55140882288143,16216576
2022-03-23,167.5900196689117,168.42596888042812,166.92778310416998,167.28247788108027,8138512
2022-03-24,168.4559791662205,169.3967421164213,168.6481161932811,168.68138610715653,44440890
2022-03-25,168.43619260341345,168.84161901671223,166.6027039880113,167.8074858233623,21813696
2022-03-28,170.47212079566447,170.57442235427393,168.98554620702086,170.10467833804844,8567476
2022-03-29,177.28712655843927,178.00095556074112,177.1965577460756,177.44587741095987,10335411
2022-03-30,178.88312378790346,179.0476015708603,176.52343812605002,178.42599056136763,4486444
2022-03-31,179.63936591548097,180.13769366242894,178.7055658898121,179.61499018176667,8163357
2022-04-01,178.8156282973092,178.74362831043706,178.37000790771373,178.5111690459538,30175912
2022-04-04,176.31395676837647,176.61775861962542,173.28694825893191,176.14319199696862,45038638
2022-04-05,178.8115238195691,180.01794859676963,177.04780488730182,179.11471367942784,33972546
2022-04-06,176.44957114454613,178.41072583800397,176.51668265532777,176.67697201597662,40063597
2022-04-07,177.56292454675688,177.5076970260773,177.103697263312,177.19791073672477,39427446
2022-04-08,175.82373586749915,177.3181066693801,175.06571692878745,175.94153764088927,18245514
2022-04-11,177.55125597992,177.7794191704144,176.18148457070959,177.69470837184105,5330453
2022-04-12,178.62755880678787,179.20518019321958,177.50364863331913,178.96943430221873,43931691
2022-04-13,182.64253373318158,183.10760709700597,180.85797049261413,182.48793029966754,6170988
2022-04-14,181.703902581093,181.23073101346893,180.3946349627237,180.95744410551265,37872089
2022-04-15,179.80191583228043,180.48343656606397,179.6616185453204,180.18662614050726,37891072
2022-04-18,177.09274064545838,177.73217643606796,176.64422066187404,177.0841628810377,16526398
2022-04-19,176.199706922843,175.99779714181383,174.76363025665518,175.70344289541467,39555170
2022-04-20,176.86887671621375,177.17668865724602,175.83593858256722,176.89705337108924,32507991
2022-04-21,179.43538044165413,179.6938196522432,177.19707175033125,179.27318417696307,3660891
2022-04-22,175.85413658393884,177.58164331052515,175.47255166298908,176.22858479987056,16173091
2022-04-25,179.04025467049186,179.56391586134333,178.14624970616745,178.8870175120944,24773135
2022-04-26,183.0506964520025,183.6800099694226,181.27111610480122,183.11923588161704,22393383
2022-04-27,184.6791483325038,185.25273085687698,184.18208946670663,184.3157771520721,26724943
2022-04-28,190.7989848058276,190.57925404283128,189.5920612872838,190.34695416915102,16978042
2022-04-29,188.4383472884709,187.50427378979734,187.353020924794,187.46742960891507,23775760
2022-05-02,183.23143412816538,183.14234356612116,182.60029067427146,183.01926605228317,15514418
2022-05-03,177.01271690056413,177.19274671089033,176.75649796021193,176.89745182413,20119310
2022-05-04,181.46218999822304,182.68986067088846,181.0555674799563,181.39167061181539,3192271
2022-05-05,183.10930500815644,184.22984031604108,182.00366027518308,183.23873249586623,31183393
2022-05-06,182.87679817222966,183.9521407399827,182.10002976667198,182.75308024221997,20622592
2022-05-09,183.25787566917947,183.9365420216632,182.8882833426648,183.36620894256643,21733774
2022-05-10,179.4002440203199,180.53147381272507,179.05137163848738,179.33982049782972,39790873
2022-05-11,187.42371868484057,187.29265146964553,186.7740406844191,186.9311187221271,24119427
2022-05-12,186.67725865832014,188.0741741568756,186.12308231503053,187.0538139097162,45975402
2022-05-13,187.54471772261974,189.00079527707697,186.94832115941986,187.11813382433007,27367812
2022-05-16,189.76895800853725,190.23916573470314,187.21010667711045,189.270376279739,40385484
2022-05-17,190.58402443788395,190.86666630759103,190.45892484294333,190.629039017561,10978954
2022-05-18,190.32306140566436,192.13294003495042,189.7686616682216,191.134179395501,48240145
2022-05-19,187.9443383741328,188.30940981310442,186.78612986620317,188.17308985692185,47377961
2022-05-20,190.0487547750528,189.5797008169146,189.00171227132816,189.5570458655531,37808881
2022-05-23,195.78278645139085,196.13576123233824,195.46955926062873,195.7917412068619,9994006
2022-05-24,199.9710269469232,201.93780762535366,199.1163205731466,200.3714903020173,22085126
2022-05-25,205.77811683643301,206.82899456352254,205.52442990495462,205.9860700409911,10976122
2022-05-26,204.33534216446387,205.55533871262978,203.2863130332937,203.9923820013345,21100134
2022-05-27,200.51865195803882,200.8002438916347,198.32775800079722,200.2996308942224,39826242
2022-05-30,199.73134216978366,201.22492686014186,199.72348369021563,199.8268322587877,39489803
2022-05-31,199.9006590852898,200.41516011164933,198.00486338875277,200.04742364231507,1260102
2022-06-01,203.88758685418924,206.1899867541882,203.76448991549168,204.0474613657527,17091184
2022-06-02,197.56798166125083,198.55217654283697,197.91108399550203,197.933132736222,23294041
2022-06-03,204.17795230983458,204.42124185840058,203.19267675577746,203.5204284051225,40372960
2022-06-06,202.99167974165115,203.7242253696868,203.11135571403682,203.1226208986021,42768804
2022-06-07,202.27178977468546,201.9052394773445,200.96033923524115,201.7805918412918,43090671
2022-06-08,198.96164717637166,200.29623134191615,197.541595136612,198.35811640334467,2343054
2022-06-09,193.1173394685697,193.21989470518366,192.51496756472818,192.73252550728668,11722305
2022-06-10,195.72474531536827,196.93101625795634,195.8765972054037,195.8938488439634,4159016
2022-06-13,196.6502696727467,197.94728266241688,195.53335431367543,196.49161052141432,19503550
2022-06-14,192.2861023462742,194.18239027454993,191.04211480785622,192.2954077542678,19624415
2022-06-15,187.85334241819018,188.19696152836954,187.56802039415064,188.19348402156533,36283619
2022-06-16,187.56901397162036,188.39539400336466,186.92919545113497,187.44741335490764,12716383
2022-06-17,193.0277444926143,194.78176574876505,192.5148097754255,193.48399515108568,22238811
2022-06-20,193.46893232592313,193.7269993563652,192.53028133802889,193.01046322805638,23594892
2022-06-21,188.05141464086273,188.683057709873,187.49035284777807,188.22632104999607,21237312
2022-06-22,187.90115918212817,188.98154199736672,187.11213487476198,187.82559331869595,2330363
2022-06-23,187.44157474409155,188.91374944545615,185.676515541471,187.33543503078147,4446839
2022-06-24,178.57687821339167,179.17224291715362,178.24814404428287,178.66939500342184,37667938
2022-06-27,179.1066756661513,179.6837401133461,177.2588309922401,178.89676042526028,30463663
2022-06-28,178.37636555936143,180.31985837581655,177.4492814550425,178.54594980823958,25944413
2022-06-29,181.4781846085857,181.64345188420523,179.28239835084162,181.16249182952234,33458787
2022-06-30,187.05502638984757,187.87422219338282,187.47921397151433,187.55993009933198,14928440
2022-07-01,191.7726044305694,192.0523165391151,191.58004408889883,191.7241443970538,47859992
2022-07-04,191.8824382931106,192.6265403779833,190.8289942217586,191.14121978519682,5589369
2022-07-05,187.27610402008278,188.45278092910488,186.67332492488333,187.65153143008223,4257983
2022-07-06,196.36001957435738,197.0344127277094,195.47408351444443,196.626544878083,7902066
