Date,Sales
2024-07-23,262.6079512686248
2024-07-24,248.38534696533472
2024-07-25,240.50833234689622
2024-07-26,266.3651681724473
2024-07-27,259.31225504872947
2024-07-28,247.11200649577475
2024-07-29,236.2891722958861
2024-07-30,268.5038524191267
2024-07-31,265.09605667789106
2024-08-01,253.7843294273618
2024-08-02,282.90342127564907
2024-08-03,239.08755219940326
2024-08-04,232.19404882513322
2024-08-05,244.63963936567828
2024-08-06,254.2791205609646
2024-08-07,258.5610533606576
2024-08-08,251.24395503660637
2024-08-09,260.0984266196808
2024-08-10,236.00325051874268
2024-08-11,276.3952834721667
2024-08-12,253.4728243580119
2024-08-13,271.4346898699165
2024-08-14,259.79025218877365
2024-08-15,261.47882443449873
2024-08-16,263.1562981885541
2024-08-17,261.3118618162382
2024-08-18,264.2277725080643
2024-08-19,274.5192404290785
2024-08-20,257.5291841912289
2024-08-21,265.2202978066469
2024-08-22,253.24760795926397
2024-08-23,276.20839583336414
2024-08-24,244.4784033989381
2024-08-25,281.6607632750059
2024-08-26,254.07143592146218
2024-08-27,233.24416620607988
2024-08-28,256.66424384990097
2024-08-29,244.56874170771044
2024-08-30,267.4410180590124
2024-08-31,245.09391647092707
2024-09-01,248.24755135133617
2024-09-02,226.6593846823737
2024-09-03,248.28530898698446
2024-09-04,218.7843850164611
2024-09-05,231.4620128340972
2024-09-06,266.71010897543994
2024-09-07,267.1796220960175
2024-09-08,261.8686517226386
2024-09-09,241.08179247431133
2024-09-10,254.97592647625393
2024-09-11,255.74827329240838
2024-09-12,238.54314281072683
2024-09-13,278.5915098450399
2024-09-14,269.3285437723138
2024-09-15,252.9869026769798
2024-09-16,256.8436186824275
2024-09-17,259.71077544690604
2024-09-18,226.10947372354536
2024-09-19,253.18408369412145
2024-09-20,246.82403400755663
2024-09-21,242.19737612170604
2024-09-22,253.17889357375338
2024-09-23,284.54027689684636
2024-09-24,267.3730767099126
2024-09-25,249.38409020978287
2024-09-26,266.7377554660809
2024-09-27,279.34249061458723
2024-09-28,272.430723717379
2024-09-29,259.6706532227267
2024-09-30,249.29304895127592
2024-10-01,269.69727920171744
2024-10-02,265.358965536249
2024-10-03,273.1232633724259
2024-10-04,269.467544401205
2024-10-05,275.9337775689968
2024-10-06,252.4183887073009
2024-10-07,280.47016015257196
2024-10-08,263.9414676902465
2024-10-09,292.3804914981341
2024-10-10,251.19373269356214
2024-10-11,287.8568300275054
2024-10-12,265.07769216385907
2024-10-13,252.6352334353048
2024-10-14,255.45148420765454
2024-10-15,258.213603264256
2024-10-16,269.69609226941566
2024-10-17,271.4966489718536
2024-10-18,255.37482624013336
2024-10-19,263.9468841235155
2024-10-20,296.78377146625155
2024-10-21,290.9059807305723
2024-10-22,271.88637530883454
2024-10-23,266.2657938434048
2024-10-24,267.8559299911901
2024-10-25,275.6234061742815
2024-10-26,251.4493421152862
2024-10-27,263.30655189720306
2024-10-28,242.5197398165264
2024-10-29,273.92343499637633
2024-10-30,278.0348538511037
2024-10-31,261.476135331648
2024-11-01,292.7358921468481
2024-11-02,251.14685358971113
2024-11-03,247.97999955174305
2024-11-04,273.72966612094643
2024-11-05,286.49155534528006
2024-11-06,296.47105656615
2024-11-07,264.76074717018474
2024-11-08,288.2608427453293
2024-11-09,271.9443098173524
2024-11-10,270.3784583467705
2024-11-11,286.6732577785736
2024-11-12,283.6581868103981
2024-11-13,250.68687307636748
2024-11-14,296.94463087266416
2024-11-15,295.9659547615534
2024-11-16,266.3534203335844
2024-11-17,282.15033555663115
2024-11-18,284.10422881940866
2024-11-19,281.08837302662266
2024-11-20,269.41210087801176
2024-11-21,268.08458337180144
2024-11-22,278.2716443772698
2024-11-23,296.74559879982996
2024-11-24,287.81197999522624
2024-11-25,274.60560146744064
2024-11-26,292.2505779539941
2024-11-27,238.46059734957083
2024-11-28,298.9371354994731
2024-11-29,256.1300450979581
2024-11-30,277.3123414311346
2024-12-01,266.4801255089151
2024-12-02,264.3840964956606
2024-12-03,301.7487023286938
2024-12-04,277.85551158386954
2024-12-05,290.6059733155913
2024-12-06,285.24455670748824
2024-12-07,293.6464005694328
2024-12-08,288.18791868852026
2024-12-09,268.3377947291296
2024-12-10,303.0759593002344
2024-12-11,281.2769832150359
2024-12-12,265.8879787428774
2024-12-13,283.37025905128957
2024-12-14,312.8604696630897
2024-12-15,303.6611949444906
2024-12-16,286.2384945473118
2024-12-17,286.7913320831411
2024-12-18,287.76900744197553
2024-12-19,324.3094037286429
2024-12-20,299.45308206149423
2024-12-21,300.7416568014055
2024-12-22,310.31328087664406
2024-12-23,299.00977792486754
2024-12-24,292.1120333987206
2024-12-25,293.62285530107795
2024-12-26,296.06513262262456
2024-12-27,297.1523759071735
2024-12-28,309.1971183032403
2024-12-29,299.6341350500884
2024-12-30,310.4170235328339
2024-12-31,298.78925129837125
